,x matrix,y matrix,lon,lat,lon grid,lat grid,tile
0,600,600,-177.5,72.5,-177.5,72.5,75N180W
1,1800,600,-172.5,72.5,-172.5,72.5,75N180W
2,3000,600,-167.5,72.5,-167.5,72.5,75N180W
3,4200,600,-162.5,72.5,-162.5,72.5,75N180W
4,5400,600,-157.5,72.5,-157.5,72.5,75N180W
5,6600,600,-152.5,72.5,-152.5,72.5,75N180W
6,7800,600,-147.5,72.5,-147.5,72.5,75N180W
7,9000,600,-142.5,72.5,-142.5,72.5,75N180W
8,10200,600,-137.5,72.5,-137.5,72.5,75N180W
9,11400,600,-132.5,72.5,-132.5,72.5,75N180W
10,12600,600,-127.5,72.5,-127.5,72.5,75N180W
11,13800,600,-122.5,72.5,-122.5,72.5,75N180W
12,15000,600,-117.5,72.5,-117.5,72.5,75N180W
13,16200,600,-112.5,72.5,-112.5,72.5,75N180W
14,17400,600,-107.5,72.5,-107.5,72.5,75N180W
15,18600,600,-102.5,72.5,-102.5,72.5,75N180W
16,19800,600,-97.5,72.5,-97.5,72.5,75N180W
17,21000,600,-92.5,72.5,-92.5,72.5,75N180W
18,22200,600,-87.5,72.5,-87.5,72.5,75N180W
19,23400,600,-82.5,72.5,-82.5,72.5,75N180W
20,24600,600,-77.49999917996205,72.50416664669908,-77.5,72.5,75N180W
21,25800,600,-72.5,72.5,-72.5,72.5,75N180W
22,27000,600,-67.5,72.5,-67.5,72.5,75N180W
23,28200,600,-62.5,72.5,-62.5,72.5,75N180W
24,600,600,-57.5,72.5,-57.5,72.5,75N060W
25,1800,599,-52.499999939997224,72.50833331339908,-52.5,72.5,75N060W
26,3000,600,-47.5,72.5,-47.5,72.5,75N060W
27,4200,600,-42.5,72.5,-42.5,72.5,75N060W
28,5400,600,-37.5,72.5,-37.5,72.5,75N060W
29,6600,600,-32.5,72.5,-32.5,72.5,75N060W
30,7800,600,-27.5,72.5,-27.5,72.5,75N060W
31,9000,600,-22.5,72.5,-22.5,72.5,75N060W
32,10200,600,-17.5,72.5,-17.5,72.5,75N060W
33,11400,600,-12.5,72.5,-12.5,72.5,75N060W
34,12600,600,-7.5,72.5,-7.5,72.5,75N060W
35,13800,600,-2.5,72.5,-2.5,72.5,75N060W
36,15000,600,2.5,72.5,2.5,72.5,75N060W
37,16200,600,7.5,72.5,7.5,72.5,75N060W
38,17400,600,12.5,72.5,12.5,72.5,75N060W
39,18600,600,17.5,72.5,17.5,72.5,75N060W
40,19800,600,22.5,72.5,22.5,72.5,75N060W
41,21000,600,27.5,72.5,27.5,72.5,75N060W
42,22200,600,32.5,72.5,32.5,72.5,75N060W
43,23400,600,37.5,72.5,37.5,72.5,75N060W
44,24600,600,42.5,72.5,42.5,72.5,75N060W
45,25800,600,47.5,72.5,47.5,72.5,75N060W
46,26999,598,52.49583423334164,72.51249998009908,52.5,72.5,75N060W
47,28200,600,57.5,72.5,57.5,72.5,75N060W
48,600,600,62.5,72.5,62.5,72.5,75N060E
49,1800,600,67.5,72.5,67.5,72.5,75N060E
50,3000,600,72.5,72.5,72.5,72.5,75N060E
51,4200,600,77.5,72.5,77.5,72.5,75N060E
52,5400,597,82.50000018000833,72.51666664679908,82.5,72.5,75N060E
53,6600,600,87.5,72.5,87.5,72.5,75N060E
54,7800,600,92.5,72.5,92.5,72.5,75N060E
55,9000,600,97.5,72.5,97.5,72.5,75N060E
56,10199,597,102.49583367331573,72.51666664679908,102.5,72.5,75N060E
57,11400,600,107.5,72.5,107.5,72.5,75N060E
58,12599,600,112.49583375331943,72.50416664669908,112.5,72.5,75N060E
59,13800,600,117.5,72.5,117.5,72.5,75N060E
60,15000,600,122.5,72.5,122.5,72.5,75N060E
61,16200,600,127.5,72.5,127.5,72.5,75N060E
62,17400,600,132.5,72.5,132.5,72.5,75N060E
63,18600,600,137.5,72.5,137.5,72.5,75N060E
64,19800,600,142.5,72.5,142.5,72.5,75N060E
65,21000,600,147.5,72.5,147.5,72.5,75N060E
66,22200,600,152.5,72.5,152.5,72.5,75N060E
67,23400,600,157.5,72.5,157.5,72.5,75N060E
68,24600,600,162.5,72.5,162.5,72.5,75N060E
69,25800,600,167.5,72.5,167.5,72.5,75N060E
70,27000,600,172.5,72.5,172.5,72.5,75N060E
71,28200,600,177.5,72.5,177.5,72.5,75N060E
72,590,1781,-177.5416666469991,67.58333327399725,-177.5,67.5,75N180W
73,1809,1702,-172.4624999396972,67.91249994329738,-172.5,67.5,75N180W
74,2999,1800,-167.50416656669537,67.50416660669723,-167.5,67.5,75N180W
75,4116,1850,-162.84999986279365,67.29583327169715,-162.5,67.5,75N180W
76,5337,1776,-157.76249982209177,67.60416660749726,-157.5,67.5,75N180W
77,6547,1777,-152.7208331150899,67.59999994079726,-152.5,67.5,75N180W
78,7755,1965,-147.68749974148804,66.81666660119697,-147.5,67.5,75N180W
79,9008,1927,-142.4666663663861,66.97499993579703,-142.5,67.5,75N180W
80,10202,1784,-137.49166632658427,67.57083327389725,-137.5,67.5,75N180W
81,11400,1800,-132.49999961998242,67.50416660669723,-132.5,67.5,75N180W
82,12600,1800,-127.5,67.5,-127.5,67.5,75N180W
83,13800,1800,-122.5,67.5,-122.5,67.5,75N180W
84,15000,1800,-117.5,67.5,-117.5,67.5,75N180W
85,16200,1800,-112.5,67.5,-112.5,67.5,75N180W
86,17433,1820,-107.3624994188731,67.4208332726972,-107.5,67.5,75N180W
87,18600,1800,-102.5,67.5,-102.5,67.5,75N180W
88,19800,1800,-97.5,67.5,-97.5,67.5,75N180W
89,21000,1800,-92.5,67.5,-92.5,67.5,75N180W
90,22200,1800,-87.5,67.5,-87.5,67.5,75N180W
91,23400,1800,-82.5,67.5,-82.5,67.5,75N180W
92,24600,1800,-77.5,67.5,-77.5,67.5,75N180W
93,25800,1800,-72.5,67.5,-72.5,67.5,75N180W
94,27000,1800,-67.5,67.5,-67.5,67.5,75N180W
95,28200,1800,-62.5,67.5,-62.5,67.5,75N180W
96,600,1800,-57.5,67.5,-57.5,67.5,75N060W
97,1801,1800,-52.49583327329722,67.50416660669723,-52.5,67.5,75N060W
98,3000,1800,-47.5,67.5,-47.5,67.5,75N060W
99,4200,1800,-42.5,67.5,-42.5,67.5,75N060W
100,5400,1800,-37.5,67.5,-37.5,67.5,75N060W
101,6600,1800,-32.5,67.5,-32.5,67.5,75N060W
102,7800,1800,-27.5,67.5,-27.5,67.5,75N060W
103,9000,1800,-22.5,67.5,-22.5,67.5,75N060W
104,10200,1799,-17.49999965998427,67.50833327339723,-17.5,67.5,75N060W
105,11400,1800,-12.5,67.5,-12.5,67.5,75N060W
106,12600,1800,-7.5,67.5,-7.5,67.5,75N060W
107,13800,1800,-2.5,67.5,-2.5,67.5,75N060W
108,15000,1800,2.5,67.5,2.5,67.5,75N060W
109,16200,1800,7.5,67.5,7.5,67.5,75N060W
110,17384,1804,12.43333391282681,67.48749993989722,12.5,67.5,75N060W
111,18601,1808,17.504167286728688,67.47083327309721,17.5,67.5,75N060W
112,19799,1763,22.495833993330535,67.65833327459728,22.5,67.5,75N060W
113,20996,1753,27.48333403323238,67.6999999415973,27.5,67.5,75N060W
114,22113,1702,32.137500737134104,67.91249994329738,32.5,67.5,75N060W
115,23400,1800,37.50000078003609,67.50416660669723,37.5,67.5,75N060W
116,24600,1800,42.5,67.5,42.5,67.5,75N060W
117,25799,1798,47.49583419333979,67.51249994009723,47.5,67.5,75N060W
118,26990,1823,52.458334233041626,67.40833327259719,52.5,67.5,75N060W
119,28215,1794,57.562500940543515,67.52916660689723,57.5,67.5,75N060W
120,599,1799,62.495833353300924,67.50833327339723,62.5,67.5,75N060E
121,1828,1814,67.61666672760282,67.4458332728972,67.5,67.5,75N060E
122,2998,1807,72.49166676660462,67.47499993979721,72.5,67.5,75N060E
123,4220,1805,77.58333347400651,67.48333327319722,77.5,67.5,75N060E
124,5399,1800,82.49583351330833,67.50416660669723,82.5,67.5,75N060E
125,6602,1800,87.50833355341018,67.50416660669723,87.5,67.5,75N060E
126,7800,1800,92.5,67.5,92.5,67.5,75N060E
127,9000,1800,97.5,67.5,97.5,67.5,75N060E
128,10200,1800,102.5,67.5,102.5,67.5,75N060E
129,11400,1800,107.5,67.5,107.5,67.5,75N060E
130,12600,1803,112.50000042001943,67.49166660659722,112.5,67.5,75N060E
131,13799,1799,117.49583379332128,67.50833327339723,117.5,67.5,75N060E
132,14999,1799,122.49583383332313,67.50833327339723,122.5,67.5,75N060E
133,16017,1948,126.7375005339247,66.887499935097,127.5,67.5,75N060E
134,17440,1918,132.66666724802687,67.01249993609704,132.5,67.5,75N060E
135,18600,1800,137.5,67.5,137.5,67.5,75N060E
136,19800,1800,142.5,67.5,142.5,67.5,75N060E
137,21000,1800,147.5,67.5,147.5,67.5,75N060E
138,22182,1799,152.42500073943418,67.50833327339723,152.5,67.5,75N060E
139,23400,1800,157.5,67.5,157.5,67.5,75N060E
140,24600,1800,162.5,67.5,162.5,67.5,75N060E
141,25800,1804,167.50000086003976,67.48749993989722,167.5,67.5,75N060E
142,27000,1800,172.5,67.5,172.5,67.5,75N060E
143,28200,1800,177.5,67.5,177.5,67.5,75N060E
144,600,3000,-177.5,62.5,-177.5,62.5,75N180W
145,1800,3000,-172.5,62.5,-172.5,62.5,75N180W
146,3000,3000,-167.5,62.5,-167.5,62.5,75N180W
147,4195,2987,-162.52083319349353,62.558333233795395,-162.5,62.5,75N180W
148,5399,3000,-157.50416648669167,62.504166566695375,-157.5,62.5,75N180W
149,6600,3000,-152.5,62.5,-152.5,62.5,75N180W
150,7778,2979,-147.591666407388,62.59166656739541,-147.5,62.5,75N180W
151,8941,3005,-142.7458330352862,62.48333323319537,-142.5,62.5,75N180W
152,10233,2905,-137.36249965888422,62.89999990319552,-137.5,62.5,75N180W
153,11585,3128,-131.72916628048213,61.97083322909518,-132.5,62.5,75N180W
154,12540,2829,-127.74999958198065,63.21666657239564,-127.5,62.5,75N180W
155,13800,3000,-122.5,62.5,-122.5,62.5,75N180W
156,14999,3000,-117.50416616667685,62.504166566695375,-117.5,62.5,75N180W
157,16167,2883,-112.63749946107505,62.991666570595555,-112.5,62.5,75N180W
158,17407,2814,-107.47083275307314,63.27916657289566,-107.5,62.5,75N180W
159,18600,3000,-102.5,62.5,-102.5,62.5,75N180W
160,19800,3000,-97.5,62.5,-97.5,62.5,75N180W
161,20998,3000,-92.5083326333676,62.504166566695375,-92.5,62.5,75N180W
162,22200,3000,-87.5,62.5,-87.5,62.5,75N180W
163,23400,3000,-82.5,62.5,-82.5,62.5,75N180W
164,24600,2999,-77.49999917996205,62.508333233395376,-77.5,62.5,75N180W
165,25799,2999,-72.5041658066602,62.508333233395376,-72.5,62.5,75N180W
166,27000,3000,-67.5,62.5,-67.5,62.5,75N180W
167,28200,3000,-62.5,62.5,-62.5,62.5,75N180W
168,600,3000,-57.5,62.5,-57.5,62.5,75N060W
169,1800,3000,-52.5,62.5,-52.5,62.5,75N060W
170,3000,3000,-47.5,62.5,-47.5,62.5,75N060W
171,4200,3000,-42.5,62.5,-42.5,62.5,75N060W
172,5400,3000,-37.5,62.5,-37.5,62.5,75N060W
173,6600,3000,-32.5,62.5,-32.5,62.5,75N060W
174,7800,3000,-27.5,62.5,-27.5,62.5,75N060W
175,9000,3000,-22.5,62.5,-22.5,62.5,75N060W
176,10201,3002,-17.495832993284267,62.49583323329537,-17.5,62.5,75N060W
177,11400,3000,-12.5,62.5,-12.5,62.5,75N060W
178,12538,2942,-7.758332915380664,62.745833235295464,-7.5,62.5,75N060W
179,13800,3000,-2.5,62.5,-2.5,62.5,75N060W
180,15000,3000,2.5,62.5,2.5,62.5,75N060W
181,16217,3178,7.57083387392501,61.7624998940951,7.5,62.5,75N060W
182,17378,3041,12.408333912626802,62.33333323199531,12.5,62.5,75N060W
183,18751,3115,18.12916729172892,62.0249998961952,17.5,62.5,75N060W
184,19645,3120,21.854167321530298,62.00416656269519,22.5,62.5,75N060W
185,20869,2857,26.954167362332186,63.099999904795595,27.5,62.5,75N060W
186,22171,2982,32.379167405734194,62.5791665672954,32.5,62.5,75N060W
187,23396,2993,37.48333411323608,62.533333233595386,37.5,62.5,75N060W
188,24577,2993,42.404167485937904,62.533333233595386,42.5,62.5,75N060W
189,25801,2998,47.50416752673979,62.51249990009538,47.5,62.5,75N060W
190,27001,2991,52.50416756674164,62.54166656699539,52.5,62.5,75N060W
191,28205,3024,57.5208342735435,62.40416656589534,57.5,62.5,75N060W
192,594,2992,62.475000019800916,62.53749990029539,62.5,62.5,75N060E
193,1806,2973,67.52500006020279,62.616666567595416,67.5,62.5,75N060E
194,3014,2984,72.55833343380465,62.5708332338954,72.5,62.5,75N060E
195,4250,2917,77.70833347500655,62.8499999027955,77.5,62.5,75N060E
196,5400,2998,82.50000018000833,62.51249990009538,82.5,62.5,75N060E
197,6600,3000,87.5,62.5,87.5,62.5,75N060E
198,7800,3000,92.5,62.5,92.5,62.5,75N060E
199,9000,3000,97.5,62.5,97.5,62.5,75N060E
200,10200,3000,102.5,62.5,102.5,62.5,75N060E
201,11400,3000,107.5,62.5,107.5,62.5,75N060E
202,12599,3000,112.49583375331943,62.504166566695375,112.5,62.5,75N060E
203,13738,3026,117.24166712462119,62.395833232495335,117.5,62.5,75N060E
204,15000,3001,122.50000050002313,62.49999989999537,122.5,62.5,75N060E
205,16224,3020,127.60000054082502,62.420833232695344,127.5,62.5,75N060E
206,17402,2983,132.5083339134268,62.5749999005954,132.5,62.5,75N060E
207,18600,3000,137.50000062002866,62.504166566695375,137.5,62.5,75N060E
208,19800,3000,142.5000006600305,62.504166566695375,142.5,62.5,75N060E
209,21001,3008,147.5041673667324,62.47083323309536,147.5,62.5,75N060E
210,22203,3005,152.51250074013424,62.48333323319537,152.5,62.5,75N060E
211,23399,2999,157.4958341133361,62.508333233395376,157.5,62.5,75N060E
212,24600,3000,162.5,62.5,162.5,62.5,75N060E
213,25800,2999,167.50000086003976,62.508333233395376,167.5,62.5,75N060E
214,27000,3000,172.5,62.5,172.5,62.5,75N060E
215,28200,3000,177.50000094004346,62.504166566695375,177.5,62.5,75N060E
216,600,4200,-177.5,57.5,-177.5,57.5,75N180W
217,1800,4200,-172.5,57.5,-172.5,57.5,75N180W
218,3000,4200,-167.5,57.5,-167.5,57.5,75N180W
219,4200,4200,-162.5,57.5,-162.5,57.5,75N180W
220,5328,4207,-157.79999982239178,57.47499985979351,-157.5,57.5,75N180W
221,6600,4200,-152.5,57.5,-152.5,57.5,75N180W
222,7800,4200,-147.5,57.5,-147.5,57.5,75N180W
223,9000,4200,-142.5,57.5,-142.5,57.5,75N180W
224,10200,4200,-137.5,57.5,-137.5,57.5,75N180W
225,11437,4131,-132.34583295208236,57.79166652899363,-132.5,57.5,75N180W
226,12580,4223,-127.58333291398058,57.40833319259349,-127.5,57.5,75N180W
227,13862,4198,-122.2416662045786,57.51249986009353,-122.5,57.5,75N180W
228,14828,4145,-118.21666617237712,57.73333319519361,-117.5,57.5,75N180W
229,16190,4195,-112.54166612697502,57.52499986019353,-112.5,57.5,75N180W
230,17400,4200,-107.5,57.5,-107.5,57.5,75N180W
231,18599,4200,-102.5041660466713,57.504166526693524,-102.5,57.5,75N180W
232,19800,4200,-97.5,57.5,-97.5,57.5,75N180W
233,21000,4200,-92.5,57.5,-92.5,57.5,75N180W
234,22200,4200,-87.5,57.5,-87.5,57.5,75N180W
235,23400,4200,-82.5,57.5,-82.5,57.5,75N180W
236,24600,4200,-77.49999917996205,57.504166526693524,-77.5,57.5,75N180W
237,25800,4200,-72.5,57.5,-72.5,57.5,75N180W
238,27001,4200,-67.49583243325834,57.504166526693524,-67.5,57.5,75N180W
239,28199,4198,-62.504165726656495,57.51249986009353,-62.5,57.5,75N180W
240,600,4200,-57.5,57.5,-57.5,57.5,75N060W
241,1800,4200,-52.5,57.5,-52.5,57.5,75N060W
242,3000,4200,-47.5,57.5,-47.5,57.5,75N060W
243,4200,4200,-42.5,57.5,-42.5,57.5,75N060W
244,5400,4200,-37.5,57.5,-37.5,57.5,75N060W
245,6600,4200,-32.5,57.5,-32.5,57.5,75N060W
246,7800,4200,-27.5,57.5,-27.5,57.5,75N060W
247,9000,4200,-22.5,57.5,-22.5,57.5,75N060W
248,10200,4200,-17.5,57.5,-17.5,57.5,75N060W
249,11400,4200,-12.5,57.5,-12.5,57.5,75N060W
250,12462,4183,-8.07499958458078,57.57499986059355,-7.5,57.5,75N060W
251,13827,4024,-2.387499539078676,58.237499865893795,-2.5,57.5,75N060W
252,15000,4200,2.5,57.5,2.5,57.5,75N060W
253,16179,4269,7.4125005393249515,57.21666652439342,7.5,57.5,75N060W
254,17237,4374,11.820833907926584,56.779166520893256,12.5,57.5,75N060W
255,18603,4177,17.51250062012869,57.59999986079356,17.5,57.5,75N060W
256,19919,4164,22.99583399733072,57.65416652789358,22.5,57.5,75N060W
257,21073,4240,27.8041673691325,57.33749985869346,27.5,57.5,75N060W
258,22179,4261,32.412500739334206,57.24999985799343,32.5,57.5,75N060W
259,23444,4073,37.68333411483616,58.03333319759372,37.5,57.5,75N060W
260,24642,4170,42.675000821438005,57.62916652769357,42.5,57.5,75N060W
261,25824,4166,47.60000086083983,57.64583319449358,47.5,57.5,75N060W
262,26863,4179,51.92916756214143,57.591666527393556,52.5,57.5,75N060W
263,28313,4177,57.970834277143666,57.59999986079356,57.5,57.5,75N060W
264,603,4145,62.51250002010093,57.73333319519361,62.5,57.5,75N060E
265,1840,4253,67.66666672800284,57.28333319159344,67.5,57.5,75N060E
266,3008,4134,72.53333343360464,57.779166528893626,72.5,57.5,75N060E
267,4200,4216,77.50000014000648,57.4374998594935,77.5,57.5,75N060E
268,5404,4219,82.51666684680833,57.424999859393495,82.5,57.5,75N060E
269,6603,4194,87.51250022011018,57.52916652689353,87.5,57.5,75N060E
270,7784,4239,92.433333592812,57.341666525393464,92.5,57.5,75N060E
271,9050,4164,97.70833363501396,57.65416652789358,97.5,57.5,75N060E
272,10171,4191,102.37916700571569,57.54166652699354,102.5,57.5,75N060E
273,11399,4200,107.49583371331758,57.504166526693524,107.5,57.5,75N060E
274,12599,4201,112.49583375331943,57.49999985999352,112.5,57.5,75N060E
275,13799,4199,117.49583379332128,57.508333193393526,117.5,57.5,75N060E
276,14999,4199,122.49583383332313,57.508333193393526,122.5,57.5,75N060E
277,16199,4200,127.49583387332498,57.504166526693524,127.5,57.5,75N060E
278,17393,4196,132.47083391312682,57.52083319349353,132.5,57.5,75N060E
279,18600,4200,137.5,57.5,137.5,57.5,75N060E
280,19800,4200,142.5,57.5,142.5,57.5,75N060E
281,21000,4200,147.5,57.5,147.5,57.5,75N060E
282,22200,4200,152.5,57.5,152.5,57.5,75N060E
283,23400,4199,157.50000078003606,57.508333193393526,157.5,57.5,75N060E
284,24602,4192,162.50833415343791,57.537499860293536,162.5,57.5,75N060E
285,25800,4200,167.5,57.5,167.5,57.5,75N060E
286,27000,4200,172.5,57.5,172.5,57.5,75N060E
287,28200,4200,177.5,57.5,177.5,57.5,75N060E
288,599,5399,-177.50416664669908,52.508333153391675,-177.5,52.5,75N180W
289,1800,5400,-172.5,52.5,-172.5,52.5,75N180W
290,3000,5400,-167.5,52.5,-167.5,52.5,75N180W
291,4200,5400,-162.5,52.5,-162.5,52.5,75N180W
292,5400,5400,-157.5,52.5,-157.5,52.5,75N180W
293,6600,5400,-152.5,52.5,-152.5,52.5,75N180W
294,7800,5400,-147.5,52.5,-147.5,52.5,75N180W
295,9000,5400,-142.5,52.5,-142.5,52.5,75N180W
296,10200,5400,-137.5,52.5,-137.5,52.5,75N180W
297,11396,5404,-132.51666628678242,52.48749981989167,-132.5,52.5,75N180W
298,12739,5232,-126.92083290868034,53.20416649229193,-127.5,52.5,75N180W
299,13646,5349,-123.14166621177894,52.71666648839175,-122.5,52.5,75N180W
300,15103,5328,-117.0708328298767,52.804166489091784,-117.5,52.5,75N180W
301,16170,5550,-112.62499946097505,51.87916648169144,-112.5,52.5,75N180W
302,17240,5473,-108.1666660919734,52.19999981759156,-107.5,52.5,75N180W
303,18733,5219,-101.9458327088711,53.25833315939195,-102.5,52.5,75N180W
304,19747,5362,-97.72083267506953,52.66249982129173,-97.5,52.5,75N180W
305,21003,5401,-92.4874992998676,52.49999981999167,-92.5,52.5,75N180W
306,22200,5400,-87.5,52.5,-87.5,52.5,75N180W
307,23399,5399,-82.5041658866639,52.508333153391675,-82.5,52.5,75N180W
308,24598,5401,-77.50833251336205,52.49999981999167,-77.5,52.5,75N180W
309,25800,5400,-72.5,52.5,-72.5,52.5,75N180W
310,26981,5399,-67.57916576725837,52.508333153391675,-67.5,52.5,75N180W
311,28200,5400,-62.5,52.5,-62.5,52.5,75N180W
312,599,5399,-57.504166646699076,52.508333153391675,-57.5,52.5,75N060W
313,1800,5400,-52.5,52.5,-52.5,52.5,75N060W
314,3000,5400,-47.5,52.5,-47.5,52.5,75N060W
315,4200,5400,-42.5,52.5,-42.5,52.5,75N060W
316,5400,5400,-37.5,52.5,-37.5,52.5,75N060W
317,6600,5400,-32.5,52.5,-32.5,52.5,75N060W
318,7800,5400,-27.5,52.5,-27.5,52.5,75N060W
319,9000,5400,-22.5,52.5,-22.5,52.5,75N060W
320,10200,5400,-17.5,52.5,-17.5,52.5,75N060W
321,11400,5400,-12.5,52.5,-12.5,52.5,75N060W
322,12696,5584,-7.09999957678042,51.73749981389139,-7.5,52.5,75N060W
323,13651,5531,-3.1208328782789474,51.95833314899147,-2.5,52.5,75N060W
324,15035,5398,2.645833834523187,52.512499820091676,2.5,52.5,75N060W
325,16117,5211,7.154167203924856,53.291666492991965,7.5,52.5,75N060W
326,17344,5492,12.266667244826749,52.12083315029153,12.5,52.5,75N060W
327,18407,5200,16.69583394692839,53.33749982669198,17.5,52.5,75N060W
328,19814,5209,22.55833399383056,53.29999982639197,22.5,52.5,75N060W
329,20822,5376,26.758334027432113,52.60416648749171,27.5,52.5,75N060W
330,22330,5218,33.04166741103444,53.262499826091954,32.5,52.5,75N060W
331,23242,5439,36.841667441435845,52.34166648539161,37.5,52.5,75N060W
332,24698,5477,42.90833415663809,52.183333150791555,42.5,52.5,75N060W
333,25744,5397,47.266667524839704,52.51666648679168,47.5,52.5,75N060W
334,26976,5532,52.400000899241604,51.95416648229147,52.5,52.5,75N060W
335,28153,5381,57.30416760514342,52.5833331539917,57.5,52.5,75N060W
336,629,5513,62.62083335430097,52.0333331495915,62.5,52.5,75N060E
337,1763,5445,67.34583339210272,52.316666485191604,67.5,52.5,75N060E
338,3018,5328,72.57500010060465,52.804166489091784,72.5,52.5,75N060E
339,4260,5493,77.75000014200657,52.11666648359153,77.5,52.5,75N060E
340,5369,5399,82.37083351230828,52.508333153391675,82.5,52.5,75N060E
341,6652,5445,87.71666688841026,52.316666485191604,87.5,52.5,75N060E
342,7808,5376,92.53333359361204,52.60416648749171,92.5,52.5,75N060E
343,8995,5396,97.47916696651387,52.52083315349168,97.5,52.5,75N060E
344,10179,5423,102.4125003393157,52.40833315259164,102.5,52.5,75N060E
345,11397,5338,107.48750037991758,52.76249982209177,107.5,52.5,75N060E
346,12584,5383,112.43333375281941,52.5749998205917,112.5,52.5,75N060E
347,13830,5381,117.62500046102133,52.5833331539917,117.5,52.5,75N060E
348,14980,5428,122.4166671660231,52.38749981909163,122.5,52.5,75N060E
349,16201,5377,127.50416720672499,52.59999982079171,127.5,52.5,75N060E
350,17399,5400,132.49583391332683,52.50416648669167,132.5,52.5,75N060E
351,18599,5399,137.49583395332868,52.508333153391675,137.5,52.5,75N060E
352,19783,5387,142.4291673261305,52.55833315379169,142.5,52.5,75N060E
353,21000,5400,147.5,52.5,147.5,52.5,75N060E
354,22200,5400,152.5,52.5,152.5,52.5,75N060E
355,23377,5443,157.40416744593605,52.32499981859161,157.5,52.5,75N060E
356,24600,5400,162.5,52.5,162.5,52.5,75N060E
357,25800,5400,167.5,52.5,167.5,52.5,75N060E
358,26999,5400,172.49583423334164,52.50416648669167,172.5,52.5,75N060E
359,28200,5400,177.5,52.5,177.5,52.5,75N060E
360,600,6600,-177.5,47.5,-177.5,47.5,75N180W
361,1800,6600,-172.5,47.5,-172.5,47.5,75N180W
362,3000,6600,-167.5,47.5,-167.5,47.5,75N180W
363,4200,6600,-162.5,47.5,-162.5,47.5,75N180W
364,5400,6600,-157.5,47.5,-157.5,47.5,75N180W
365,6600,6600,-152.5,47.5,-152.5,47.5,75N180W
366,7800,6600,-147.5,47.5,-147.5,47.5,75N180W
367,9000,6600,-142.5,47.5,-142.5,47.5,75N180W
368,10200,6600,-137.5,47.5,-137.5,47.5,75N180W
369,11400,6600,-132.5,47.5,-132.5,47.5,75N180W
370,12600,6600,-127.5,47.5,-127.5,47.5,75N180W
371,13985,6754,-121.72916620047842,46.862499774889585,-122.5,47.5,75N180W
372,14820,6786,-118.24999950597713,46.729166440489536,-117.5,47.5,75N180W
373,16120,6537,-112.83333279597512,47.76666644878992,-112.5,47.5,75N180W
374,17506,6779,-107.05833274977299,46.75833310738955,-107.5,47.5,75N180W
375,18661,6556,-102.2458327112712,47.68749978148989,-102.5,47.5,75N180W
376,19661,6488,-98.07916601126966,47.970833117089995,-97.5,47.5,75N180W
377,21177,6418,-91.76249929406733,48.2624997860901,-92.5,47.5,75N180W
378,22239,6559,-87.33749925866569,47.674999781389886,-87.5,47.5,75N180W
379,23393,6601,-82.52916588686391,47.49999977998982,-82.5,47.5,75N180W
380,24624,6655,-77.39999917916201,47.27499977818974,-77.5,47.5,75N180W
381,25780,6527,-72.58333247396023,47.808333115789935,-72.5,47.5,75N180W
382,27164,6687,-66.81666576115809,47.14166644378969,-67.5,47.5,75N180W
383,28179,6594,-62.587499060656526,47.52916644688983,-62.5,47.5,75N180W
384,629,6660,-57.37916664569903,47.25416644468973,-57.5,47.5,75N060W
385,1884,6607,-52.149999937197094,47.47499977978981,-52.5,47.5,75N060W
386,3000,6600,-47.5,47.5,-47.5,47.5,75N060W
387,4200,6600,-42.5,47.5,-42.5,47.5,75N060W
388,5400,6600,-37.5,47.5,-37.5,47.5,75N060W
389,6600,6600,-32.5,47.5,-32.5,47.5,75N060W
390,7800,6600,-27.5,47.5,-27.5,47.5,75N060W
391,9000,6600,-22.5,47.5,-22.5,47.5,75N060W
392,10200,6600,-17.5,47.5,-17.5,47.5,75N060W
393,11400,6600,-12.5,47.5,-12.5,47.5,75N060W
394,12600,6600,-7.5,47.5,-7.5,47.5,75N060W
395,13670,6775,-3.041666210978918,46.77499977418955,-2.5,47.5,75N060W
396,14816,6563,1.7333338272228496,47.65833311458988,2.5,47.5,75N060W
397,16351,6798,8.129167211725218,46.67916644008952,7.5,47.5,75N060W
398,17353,6706,12.304167245126763,47.06249977648966,12.5,47.5,75N060W
399,18656,6672,17.733333955228773,47.20416644428971,17.5,47.5,75N060W
400,19907,6795,22.945833996930702,46.69166644018952,22.5,47.5,75N060W
401,20918,6545,27.15833403063226,47.73333311518991,27.5,47.5,75N060W
402,22236,6598,32.650000741234294,47.512499780089826,32.5,47.5,75N060W
403,23411,6778,37.545834113736106,46.76249977408955,37.5,47.5,75N060W
404,24653,6500,42.72083415513802,47.92083311668998,42.5,47.5,75N060W
405,25826,6603,47.60833419423983,47.49166644658982,47.5,47.5,75N060W
406,27022,6569,52.591667567441675,47.63333311438987,52.5,47.5,75N060W
407,28201,6607,57.50416760674349,47.47499977978981,57.5,47.5,75N060W
408,618,6646,62.57500002060095,47.31249977848975,62.5,47.5,75N060E
409,1791,6640,67.46250005970276,47.33749977868976,67.5,47.5,75N060E
410,2993,6603,72.47083343310462,47.49166644658982,72.5,47.5,75N060E
411,4197,6598,77.48750013990647,47.512499780089826,77.5,47.5,75N060E
412,5388,6588,82.45000017960831,47.55416644708984,82.5,47.5,75N060E
